Entity,Code,Year,Oil Consumption - TWh
Other CIS (BP),,1986,153.74705505371094
Other CIS (BP),,1987,154.7948455810547
Other CIS (BP),,1988,157.30308532714844
Other CIS (BP),,1989,150.47007751464844
Other CIS (BP),,1990,164.271484375
Other CIS (BP),,1991,122.11327362060547
Other CIS (BP),,1992,97.2398681640625
Other CIS (BP),,1993,59.79550552368164
Other CIS (BP),,1994,27.97555923461914
Other CIS (BP),,1995,26.698232650756836
Other CIS (BP),,1996,23.88117218017578
Other CIS (BP),,1997,23.498437881469727
Other CIS (BP),,1998,22.722745895385742
Other CIS (BP),,1999,18.07901954650879
Other CIS (BP),,2000,17.192533493041992
Other CIS (BP),,2001,18.10948371887207
Other CIS (BP),,2002,18.546085357666016
Other CIS (BP),,2003,20.460309982299805
Other CIS (BP),,2004,22.528600692749023
Other CIS (BP),,2005,24.24407196044922
Other CIS (BP),,2006,26.60199737548828
Other CIS (BP),,2007,31.85999870300293
Other CIS (BP),,2008,34.289363861083984
Other CIS (BP),,2009,36.19289016723633
Other CIS (BP),,2010,35.62548828125
Other CIS (BP),,2011,36.97910690307617
Other CIS (BP),,2012,41.25730514526367
Other CIS (BP),,2013,42.80133056640625
Other CIS (BP),,2014,41.50200271606445
Other CIS (BP),,2015,42.75647735595703
Other CIS (BP),,2016,46.76783752441406
Other CIS (BP),,2017,44.4968376159668
Other CIS (BP),,2018,52.516422271728516
Other CIS (BP),,2019,48.45332336425781
Other CIS (BP),,2020,41.24959945678711
Other CIS (BP),,2021,44.976322174072266
Other Caribbean (BP),,1965,208.6053009033203
Other Caribbean (BP),,1966,216.09739685058594
Other Caribbean (BP),,1967,225.35255432128906
Other Caribbean (BP),,1968,230.32009887695312
Other Caribbean (BP),,1969,236.24197387695312
Other Caribbean (BP),,1970,271.9677734375
Other Caribbean (BP),,1971,277.4471130371094
Other Caribbean (BP),,1972,297.14666748046875
Other Caribbean (BP),,1973,321.2673034667969
Other Caribbean (BP),,1974,319.00604248046875
Other Caribbean (BP),,1975,310.4339599609375
Other Caribbean (BP),,1976,314.98681640625
Other Caribbean (BP),,1977,330.6911315917969
Other Caribbean (BP),,1978,338.9619445800781
Other Caribbean (BP),,1979,349.2383728027344
Other Caribbean (BP),,1980,394.59124755859375
Other Caribbean (BP),,1981,398.71600341796875
Other Caribbean (BP),,1982,345.5893249511719
Other Caribbean (BP),,1983,329.6400451660156
Other Caribbean (BP),,1984,350.64959716796875
Other Caribbean (BP),,1985,325.9975280761719
Other Caribbean (BP),,1986,319.8811950683594
Other Caribbean (BP),,1987,331.1885681152344
Other Caribbean (BP),,1988,333.80731201171875
Other Caribbean (BP),,1989,351.5995178222656
Other Caribbean (BP),,1990,346.3081970214844
Other Caribbean (BP),,1991,337.98065185546875
Other Caribbean (BP),,1992,321.9839782714844
Other Caribbean (BP),,1993,324.5748596191406
Other Caribbean (BP),,1994,343.7015075683594
Other Caribbean (BP),,1995,343.7472839355469
Other Caribbean (BP),,1996,356.3433837890625
Other Caribbean (BP),,1997,378.3796691894531
Other Caribbean (BP),,1998,390.38397216796875
Other Caribbean (BP),,1999,373.18768310546875
Other Caribbean (BP),,2000,424.66021728515625
Other Caribbean (BP),,2001,430.60748291015625
Other Caribbean (BP),,2002,432.7081604003906
Other Caribbean (BP),,2003,429.15380859375
Other Caribbean (BP),,2004,429.96405029296875
Other Caribbean (BP),,2005,433.1541748046875
Other Caribbean (BP),,2006,437.857666015625
Other Caribbean (BP),,2007,421.7325134277344
Other Caribbean (BP),,2008,405.5993347167969
Other Caribbean (BP),,2009,380.0248718261719
Other Caribbean (BP),,2010,373.4564514160156
Other Caribbean (BP),,2011,376.7552795410156
Other Caribbean (BP),,2012,366.2864990234375
Other Caribbean (BP),,2013,348.79833984375
Other Caribbean (BP),,2014,342.357421875
Other Caribbean (BP),,2015,355.6432189941406
Other Caribbean (BP),,2016,368.1117858886719
Other Caribbean (BP),,2017,358.1029357910156
Other Caribbean (BP),,2018,365.2853698730469
Other Caribbean (BP),,2019,361.9240417480469
Other Caribbean (BP),,2020,298.6943054199219
Other Caribbean (BP),,2021,332.7790832519531
Other Europe (BP),,1965,48.678871154785156
Other Europe (BP),,1966,57.24884796142578
Other Europe (BP),,1967,69.94473266601562
Other Europe (BP),,1968,81.27799224853516
Other Europe (BP),,1969,87.23625946044922
Other Europe (BP),,1970,103.91104125976562
Other Europe (BP),,1971,131.57701110839844
Other Europe (BP),,1972,136.723388671875
Other Europe (BP),,1973,149.05056762695312
Other Europe (BP),,1974,167.17002868652344
Other Europe (BP),,1975,164.2459259033203
Other Europe (BP),,1976,174.8421173095703
Other Europe (BP),,1977,190.39805603027344
Other Europe (BP),,1978,208.39675903320312
Other Europe (BP),,1979,223.42971801757812
Other Europe (BP),,1980,205.09487915039062
Other Europe (BP),,1981,189.02565002441406
Other Europe (BP),,1982,193.52395629882812
Other Europe (BP),,1983,206.19821166992188
Other Europe (BP),,1984,194.0411834716797
Other Europe (BP),,1985,270.4783935546875
Other Europe (BP),,1986,282.9659423828125
Other Europe (BP),,1987,283.8761901855469
Other Europe (BP),,1988,304.4456481933594
Other Europe (BP),,1989,291.8202819824219
Other Europe (BP),,1990,199.12327575683594
Other Europe (BP),,1991,154.0064239501953
Other Europe (BP),,1992,118.57205963134766
Other Europe (BP),,1993,104.6606674194336
Other Europe (BP),,1994,97.47333526611328
Other Europe (BP),,1995,94.06446838378906
Other Europe (BP),,1996,109.57316589355469
Other Europe (BP),,1997,120.4666519165039
Other Europe (BP),,1998,114.84788513183594
Other Europe (BP),,1999,103.28361511230469
Other Europe (BP),,2000,113.00650787353516
Other Europe (BP),,2001,132.09458923339844
Other Europe (BP),,2002,141.68943786621094
Other Europe (BP),,2003,155.50604248046875
Other Europe (BP),,2004,167.10888671875
Other Europe (BP),,2005,173.98577880859375
Other Europe (BP),,2006,178.18174743652344
Other Europe (BP),,2007,187.05389404296875
Other Europe (BP),,2008,187.40672302246094
Other Europe (BP),,2009,187.50885009765625
Other Europe (BP),,2010,190.18460083007812
Other Europe (BP),,2011,190.56265258789062
Other Europe (BP),,2012,179.4685821533203
Other Europe (BP),,2013,176.05978393554688
Other Europe (BP),,2014,174.79339599609375
Other Europe (BP),,2015,181.0374755859375
Other Europe (BP),,2016,193.63710021972656
Other Europe (BP),,2017,203.50473022460938
Other Europe (BP),,2018,201.2594451904297
Other Europe (BP),,2019,206.9245147705078
Other Europe (BP),,2020,187.05615234375
Other Europe (BP),,2021,190.8614501953125
Other Middle East (BP),,1965,57.982479095458984
Other Middle East (BP),,1966,59.526241302490234
Other Middle East (BP),,1967,60.692813873291016
Other Middle East (BP),,1968,63.130496978759766
Other Middle East (BP),,1969,65.31275939941406
Other Middle East (BP),,1970,69.58110809326172
Other Middle East (BP),,1971,72.45478057861328
Other Middle East (BP),,1972,69.54785919189453
Other Middle East (BP),,1973,78.94367218017578
Other Middle East (BP),,1974,85.5917739868164
Other Middle East (BP),,1975,91.15582275390625
Other Middle East (BP),,1976,100.84397888183594
Other Middle East (BP),,1977,110.93355560302734
Other Middle East (BP),,1978,121.21566009521484
Other Middle East (BP),,1979,138.8023223876953
Other Middle East (BP),,1980,145.4818878173828
Other Middle East (BP),,1981,156.70578002929688
Other Middle East (BP),,1982,174.88780212402344
Other Middle East (BP),,1983,189.37913513183594
Other Middle East (BP),,1984,205.07659912109375
Other Middle East (BP),,1985,209.91937255859375
Other Middle East (BP),,1986,206.4093780517578
Other Middle East (BP),,1987,219.51438903808594
Other Middle East (BP),,1988,221.26031494140625
Other Middle East (BP),,1989,218.62330627441406
Other Middle East (BP),,1990,232.97613525390625
Other Middle East (BP),,1991,253.7526397705078
Other Middle East (BP),,1992,256.89776611328125
Other Middle East (BP),,1993,263.0644226074219
Other Middle East (BP),,1994,276.37506103515625
Other Middle East (BP),,1995,287.3125
Other Middle East (BP),,1996,294.4782409667969
Other Middle East (BP),,1997,300.6356506347656
Other Middle East (BP),,1998,323.6738586425781
Other Middle East (BP),,1999,329.6174011230469
Other Middle East (BP),,2000,331.8322448730469
Other Middle East (BP),,2001,340.5845031738281
Other Middle East (BP),,2002,349.5614013671875
Other Middle East (BP),,2003,358.6253356933594
Other Middle East (BP),,2004,381.1815490722656
Other Middle East (BP),,2005,434.16412353515625
Other Middle East (BP),,2006,436.71649169921875
Other Middle East (BP),,2007,446.4245300292969
Other Middle East (BP),,2008,468.6831359863281
Other Middle East (BP),,2009,457.7674255371094
Other Middle East (BP),,2010,425.79632568359375
Other Middle East (BP),,2011,420.3651123046875
Other Middle East (BP),,2012,397.83160400390625
Other Middle East (BP),,2013,370.8983154296875
Other Middle East (BP),,2014,370.18756103515625
Other Middle East (BP),,2015,320.4956359863281
Other Middle East (BP),,2016,303.01837158203125
Other Middle East (BP),,2017,322.92559814453125
Other Middle East (BP),,2018,313.2988586425781
Other Middle East (BP),,2019,306.1986389160156
Other Middle East (BP),,2020,273.5438537597656
Other Middle East (BP),,2021,283.5204162597656
Other Northern Africa (BP),,1965,21.499645233154297
Other Northern Africa (BP),,1966,22.920618057250977
Other Northern Africa (BP),,1967,24.1805419921875
Other Northern Africa (BP),,1968,26.853967666625977
Other Northern Africa (BP),,1969,28.624990463256836
Other Northern Africa (BP),,1970,29.670698165893555
Other Northern Africa (BP),,1971,26.677295684814453
Other Northern Africa (BP),,1972,30.593481063842773
Other Northern Africa (BP),,1973,37.487060546875
Other Northern Africa (BP),,1974,40.23483657836914
Other Northern Africa (BP),,1975,40.880279541015625
Other Northern Africa (BP),,1976,53.9966926574707
Other Northern Africa (BP),,1977,61.65174865722656
Other Northern Africa (BP),,1978,67.72184753417969
Other Northern Africa (BP),,1979,73.98039245605469
Other Northern Africa (BP),,1980,84.95317840576172
Other Northern Africa (BP),,1981,95.0360107421875
Other Northern Africa (BP),,1982,100.92900085449219
Other Northern Africa (BP),,1983,109.49130249023438
Other Northern Africa (BP),,1984,104.08255004882812
Other Northern Africa (BP),,1985,108.89273834228516
Other Northern Africa (BP),,1986,105.08030700683594
Other Northern Africa (BP),,1987,121.53070831298828
Other Northern Africa (BP),,1988,124.45330810546875
Other Northern Africa (BP),,1989,125.58677673339844
Other Northern Africa (BP),,1990,125.78157806396484
Other Northern Africa (BP),,1991,127.94193267822266
Other Northern Africa (BP),,1992,122.58940124511719
Other Northern Africa (BP),,1993,136.74029541015625
Other Northern Africa (BP),,1994,147.5761260986328
Other Northern Africa (BP),,1995,155.0625762939453
Other Northern Africa (BP),,1996,156.22093200683594
Other Northern Africa (BP),,1997,162.35452270507812
Other Northern Africa (BP),,1998,169.4818878173828
Other Northern Africa (BP),,1999,176.44631958007812
Other Northern Africa (BP),,2000,185.53326416015625
Other Northern Africa (BP),,2001,184.75454711914062
Other Northern Africa (BP),,2002,183.90586853027344
Other Northern Africa (BP),,2003,195.6851348876953
Other Northern Africa (BP),,2004,195.43052673339844
Other Northern Africa (BP),,2005,207.7040252685547
Other Northern Africa (BP),,2006,217.56126403808594
Other Northern Africa (BP),,2007,200.7080078125
Other Northern Africa (BP),,2008,207.3274383544922
Other Northern Africa (BP),,2009,220.82461547851562
Other Northern Africa (BP),,2010,225.47157287597656
Other Northern Africa (BP),,2011,149.50082397460938
Other Northern Africa (BP),,2012,191.01504516601562
Other Northern Africa (BP),,2013,199.51516723632812
Other Northern Africa (BP),,2014,204.05076599121094
Other Northern Africa (BP),,2015,180.70472717285156
Other Northern Africa (BP),,2016,166.96426391601562
Other Northern Africa (BP),,2017,170.8715057373047
Other Northern Africa (BP),,2018,174.10133361816406
Other Northern Africa (BP),,2019,179.72959899902344
Other Northern Africa (BP),,2020,152.66615295410156
Other Northern Africa (BP),,2021,184.9392547607422
Other South America (BP),,1965,36.656795501708984
Other South America (BP),,1966,37.4620475769043
Other South America (BP),,1967,37.56393051147461
Other South America (BP),,1968,38.650001525878906
Other South America (BP),,1969,41.14326477050781
Other South America (BP),,1970,42.67424392700195
Other South America (BP),,1971,43.18312454223633
Other South America (BP),,1972,45.31978988647461
Other South America (BP),,1973,46.54412078857422
Other South America (BP),,1974,44.93174362182617
Other South America (BP),,1975,50.26607131958008
Other South America (BP),,1976,51.93082809448242
Other South America (BP),,1977,52.955841064453125
Other South America (BP),,1978,58.458778381347656
Other South America (BP),,1979,60.96281433105469
Other South America (BP),,1980,57.87628173828125
Other South America (BP),,1981,57.3116340637207
Other South America (BP),,1982,52.56394577026367
Other South America (BP),,1983,47.122886657714844
Other South America (BP),,1984,46.35299301147461
Other South America (BP),,1985,46.633392333984375
Other South America (BP),,1986,46.3165283203125
Other South America (BP),,1987,47.43631362915039
Other South America (BP),,1988,52.57896041870117
Other South America (BP),,1989,52.71397018432617
Other South America (BP),,1990,49.71339416503906
Other South America (BP),,1991,51.70059585571289
Other South America (BP),,1992,54.041542053222656
Other South America (BP),,1993,56.411102294921875
Other South America (BP),,1994,62.28870391845703
Other South America (BP),,1995,70.90843963623047
Other South America (BP),,1996,73.32622528076172
Other South America (BP),,1997,74.57734680175781
Other South America (BP),,1998,76.27002716064453
Other South America (BP),,1999,82.55933380126953
Other South America (BP),,2000,70.27332305908203
Other South America (BP),,2001,68.58444213867188
Other South America (BP),,2002,67.91902923583984
Other South America (BP),,2003,72.30440521240234
Other South America (BP),,2004,78.32058715820312
Other South America (BP),,2005,76.48523712158203
Other South America (BP),,2006,75.78999328613281
Other South America (BP),,2007,82.249755859375
Other South America (BP),,2008,90.92578887939453
Other South America (BP),,2009,97.11538696289062
Other South America (BP),,2010,103.77462005615234
Other South America (BP),,2011,106.0986099243164
Other South America (BP),,2012,107.62112426757812
Other South America (BP),,2013,109.30757904052734
Other South America (BP),,2014,108.88552856445312
Other South America (BP),,2015,111.51060485839844
Other South America (BP),,2016,118.54383850097656
Other South America (BP),,2017,120.8561782836914
Other South America (BP),,2018,125.06809997558594
Other South America (BP),,2019,125.96475982666016
Other South America (BP),,2020,118.56785583496094
Other South America (BP),,2021,128.44129943847656
Other South and Central America (BP),,1965,286.643798828125
Other South and Central America (BP),,1966,294.62408447265625
Other South and Central America (BP),,1967,305.5924377441406
Other South and Central America (BP),,1968,312.9865417480469
Other South and Central America (BP),,1969,323.1248474121094
Other South and Central America (BP),,1970,362.14947509765625
Other South and Central America (BP),,1971,369.9264221191406
Other South and Central America (BP),,1972,394.60223388671875
Other South and Central America (BP),,1973,425.23583984375
Other South and Central America (BP),,1974,424.7735290527344
Other South and Central America (BP),,1975,428.7467041015625
Other South and Central America (BP),,1976,438.11767578125
Other South and Central America (BP),,1977,459.6670227050781
Other South and Central America (BP),,1978,474.45147705078125
Other South and Central America (BP),,1979,487.9979248046875
Other South and Central America (BP),,1980,525.05859375
Other South and Central America (BP),,1981,526.2327880859375
Other South and Central America (BP),,1982,468.322265625
Other South and Central America (BP),,1983,445.8807678222656
Other South and Central America (BP),,1984,467.4288024902344
Other South and Central America (BP),,1985,444.3174133300781
Other South and Central America (BP),,1986,437.7950134277344
Other South and Central America (BP),,1987,455.575439453125
Other South and Central America (BP),,1988,460.9937744140625
Other South and Central America (BP),,1989,482.2964782714844
Other South and Central America (BP),,1990,476.5284729003906
Other South and Central America (BP),,1991,477.4767761230469
Other South and Central America (BP),,1992,475.8676452636719
Other South and Central America (BP),,1993,487.5460205078125
Other South and Central America (BP),,1994,522.619384765625
Other South and Central America (BP),,1995,543.8532104492188
Other South and Central America (BP),,1996,555.8486328125
Other South and Central America (BP),,1997,589.7501220703125
Other South and Central America (BP),,1998,623.4758911132812
Other South and Central America (BP),,1999,610.425048828125
Other South and Central America (BP),,2000,654.3634643554688
Other South and Central America (BP),,2001,669.9712524414062
Other South and Central America (BP),,2002,670.9806518554688
Other South and Central America (BP),,2003,679.4419555664062
Other South and Central America (BP),,2004,690.1600341796875
Other South and Central America (BP),,2005,689.94580078125
Other South and Central America (BP),,2006,704.4795532226562
Other South and Central America (BP),,2007,705.8453369140625
Other South and Central America (BP),,2008,699.0961303710938
Other South and Central America (BP),,2009,677.697021484375
Other South and Central America (BP),,2010,680.0031127929688
Other South and Central America (BP),,2011,697.8325805664062
Other South and Central America (BP),,2012,691.0198364257812
Other South and Central America (BP),,2013,674.9727783203125
Other South and Central America (BP),,2014,675.507080078125
Other South and Central America (BP),,2015,710.8060302734375
Other South and Central America (BP),,2016,739.0656127929688
Other South and Central America (BP),,2017,735.4839477539062
Other South and Central America (BP),,2018,732.326904296875
Other South and Central America (BP),,2019,747.9710693359375
Other South and Central America (BP),,2020,635.2693481445312
Other South and Central America (BP),,2021,707.3314208984375
